"No.","Time","Source","Destination","Protocol","Length","Info"
"203","7.549253","192.168.0.105","192.168.0.104","TCP","54","55542  >  80 [FIN, ACK] Seq=215 Ack=284 Win=1861 Len=0"
"204","7.549288","192.168.0.104","192.168.0.105","TCP","54","80  >  55542 [ACK] Seq=284 Ack=216 Win=65178 Len=0"
"205","7.549350","192.168.0.104","192.168.0.105","TCP","54","80  >  55542 [FIN, ACK] Seq=284 Ack=216 Win=65178 Len=0"
"206","7.562834","192.168.0.105","192.168.0.104","TCP","62","59727  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"207","7.562889","192.168.0.104","192.168.0.105","TCP","62","80  >  59727 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"208","7.592381","192.168.0.104","224.0.0.251","MDNS","93","Standard query response 0x0000 A, cache flush 192.168.0.104"
"209","7.602751","192.168.0.105","192.168.0.104","TCP","54","55542  >  80 [ACK] Seq=216 Ack=285 Win=1860 Len=0"
"210","7.609303","192.168.0.105","192.168.0.104","TCP","54","59727  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"211","7.613151","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"212","7.628118","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"213","7.661362","192.168.0.105","192.168.0.104","TCP","54","59727  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"214","7.661467","192.168.0.104","192.168.0.105","TCP","54","80  >  59727 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"215","7.661592","192.168.0.104","192.168.0.105","TCP","54","80  >  59727 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"216","7.668160","192.168.0.105","192.168.0.104","TCP","62","50502  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"217","7.668332","192.168.0.104","192.168.0.105","TCP","62","80  >  50502 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"218","7.686680","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","125","Standard query response 0x0000 AAAA, cache flush fe80::a160:a73d:f540:b055"
"219","7.755172","192.168.0.105","192.168.0.104","TCP","54","59727  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"220","7.768388","192.168.0.105","192.168.0.104","TCP","54","50502  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"221","7.786644","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"222","7.815732","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"223","7.833730","192.168.0.105","192.168.0.104","TCP","54","50502  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"224","7.833805","192.168.0.104","192.168.0.105","TCP","54","80  >  50502 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"225","7.833899","192.168.0.104","192.168.0.105","TCP","54","80  >  50502 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"226","7.835774","192.168.0.105","192.168.0.104","TCP","62","64271  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"227","7.835894","192.168.0.104","192.168.0.105","TCP","62","80  >  64271 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"228","7.885837","192.168.0.105","192.168.0.104","TCP","54","50502  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"229","7.925011","192.168.0.105","192.168.0.104","TCP","54","64271  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"230","7.928768","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"231","7.956834","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"232","7.973853","192.168.0.105","192.168.0.104","TCP","54","64271  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"233","7.973897","192.168.0.104","192.168.0.105","TCP","54","80  >  64271 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"234","7.973965","192.168.0.104","192.168.0.105","TCP","54","80  >  64271 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"235","7.979960","192.168.0.105","192.168.0.104","TCP","62","54269  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"236","7.980035","192.168.0.104","192.168.0.105","TCP","62","80  >  54269 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"237","8.006395","192.168.0.105","192.168.0.104","TCP","54","64271  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"238","8.009509","192.168.0.105","192.168.0.104","TCP","54","54269  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"239","8.013487","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"240","8.025718","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"241","8.077012","192.168.0.105","192.168.0.104","TCP","54","54269  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"242","8.077114","192.168.0.104","192.168.0.105","TCP","54","80  >  54269 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"243","8.077229","192.168.0.104","192.168.0.105","TCP","54","80  >  54269 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"244","8.082020","192.168.0.105","192.168.0.104","TCP","62","54053  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"245","8.082196","192.168.0.104","192.168.0.105","TCP","62","80  >  54053 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"246","8.103974","192.168.0.105","192.168.0.104","TCP","54","54269  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"247","8.116734","192.168.0.105","192.168.0.104","TCP","54","54053  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"248","8.138425","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"249","8.146900","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"250","8.175460","192.168.0.105","192.168.0.104","TCP","54","54053  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"251","8.175492","192.168.0.104","192.168.0.105","TCP","54","80  >  54053 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"252","8.175556","192.168.0.104","192.168.0.105","TCP","54","80  >  54053 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"253","8.181475","192.168.0.105","192.168.0.104","TCP","62","62723  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"254","8.181530","192.168.0.104","192.168.0.105","TCP","62","80  >  62723 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"255","8.208150","192.168.0.105","192.168.0.104","TCP","54","54053  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"256","8.212310","192.168.0.105","192.168.0.104","TCP","54","62723  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"257","8.216166","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"258","8.225496","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"259","8.295954","192.168.0.105","192.168.0.104","TCP","54","62723  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"260","8.296038","192.168.0.104","192.168.0.105","TCP","54","80  >  62723 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"261","8.296151","192.168.0.104","192.168.0.105","TCP","54","80  >  62723 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"262","8.297607","192.168.0.105","192.168.0.104","TCP","62","58059  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"263","8.297756","192.168.0.104","192.168.0.105","TCP","62","80  >  58059 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"264","8.323600","192.168.0.105","192.168.0.104","TCP","54","62723  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"265","8.372043","192.168.0.105","192.168.0.104","TCP","54","58059  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"266","8.391765","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"267","8.412752","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"268","8.427299","192.168.0.105","192.168.0.104","TCP","54","58059  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"269","8.427336","192.168.0.104","192.168.0.105","TCP","54","80  >  58059 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"270","8.427403","192.168.0.104","192.168.0.105","TCP","54","80  >  58059 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"271","8.429159","192.168.0.105","192.168.0.104","TCP","62","65382  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"272","8.429226","192.168.0.104","192.168.0.105","TCP","62","80  >  65382 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"273","8.458907","192.168.0.105","192.168.0.104","TCP","54","58059  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"274","8.463581","192.168.0.105","192.168.0.104","TCP","54","65382  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"275","8.472038","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"276","8.485333","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"277","8.517436","192.168.0.105","192.168.0.104","TCP","54","65382  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"278","8.517475","192.168.0.104","192.168.0.105","TCP","54","80  >  65382 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"279","8.517500","192.168.0.104","192.168.0.105","TCP","54","80  >  65382 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"280","8.532281","192.168.0.105","192.168.0.104","TCP","62","49848  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"281","8.532371","192.168.0.104","192.168.0.105","TCP","62","80  >  49848 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"282","8.574889","192.168.0.105","192.168.0.104","TCP","54","65382  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"283","8.600453","192.168.0.105","192.168.0.104","TCP","54","49848  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"284","8.603692","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"285","8.627204","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"286","8.651867","192.168.0.105","192.168.0.104","TCP","54","49848  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"287","8.651907","192.168.0.104","192.168.0.105","TCP","54","80  >  49848 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"288","8.651979","192.168.0.104","192.168.0.105","TCP","54","80  >  49848 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"289","8.657270","192.168.0.105","192.168.0.104","TCP","62","61762  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"290","8.657326","192.168.0.104","192.168.0.105","TCP","62","80  >  61762 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"291","8.701050","192.168.0.105","192.168.0.104","TCP","54","49848  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"292","8.713793","192.168.0.105","192.168.0.104","TCP","54","61762  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"293","8.735850","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"294","8.747746","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"295","8.769805","192.168.0.105","192.168.0.104","TCP","54","61762  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"296","8.769849","192.168.0.104","192.168.0.105","TCP","54","80  >  61762 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"297","8.769876","192.168.0.104","192.168.0.105","TCP","54","80  >  61762 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"298","8.782006","192.168.0.105","192.168.0.104","TCP","62","63547  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"299","8.782060","192.168.0.104","192.168.0.105","TCP","62","80  >  63547 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"300","8.809328","192.168.0.105","192.168.0.104","TCP","54","61762  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"301","8.829920","192.168.0.105","192.168.0.104","TCP","54","63547  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"302","8.835687","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"303","8.844757","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"304","8.867086","192.168.0.105","192.168.0.104","TCP","54","63547  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"305","8.867135","192.168.0.104","192.168.0.105","TCP","54","80  >  63547 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"306","8.867196","192.168.0.104","192.168.0.105","TCP","54","80  >  63547 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"307","8.874001","192.168.0.105","192.168.0.104","TCP","62","60315  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"308","8.874056","192.168.0.104","192.168.0.105","TCP","62","80  >  60315 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"309","8.890376","192.168.0.105","192.168.0.104","TCP","54","63547  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"310","8.892859","192.168.0.105","192.168.0.104","TCP","54","60315  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"311","8.916743","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"312","8.925182","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"313","8.976036","192.168.0.105","192.168.0.104","TCP","54","60315  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"314","8.976087","192.168.0.104","192.168.0.105","TCP","54","80  >  60315 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"315","8.976172","192.168.0.104","192.168.0.105","TCP","54","80  >  60315 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"316","8.985558","192.168.0.105","192.168.0.104","TCP","62","61771  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"317","8.985665","192.168.0.104","192.168.0.105","TCP","62","80  >  61771 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"318","9.007777","192.168.0.105","192.168.0.104","TCP","54","60315  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"319","9.009534","192.168.0.105","192.168.0.104","TCP","54","61771  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"320","9.019833","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"321","9.038196","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"322","9.086677","192.168.0.105","192.168.0.104","TCP","54","61771  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"323","9.086749","192.168.0.104","192.168.0.105","TCP","54","80  >  61771 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"324","9.086838","192.168.0.104","192.168.0.105","TCP","54","80  >  61771 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"325","9.098518","192.168.0.105","192.168.0.104","TCP","62","60551  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"326","9.098625","192.168.0.104","192.168.0.105","TCP","62","80  >  60551 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"327","9.114028","192.168.0.105","192.168.0.104","TCP","54","61771  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"328","9.134616","192.168.0.105","192.168.0.104","TCP","54","60551  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"329","9.150891","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"330","9.159819","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"331","9.195716","192.168.0.105","192.168.0.104","TCP","54","60551  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"332","9.195781","192.168.0.104","192.168.0.105","TCP","54","80  >  60551 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"333","9.195870","192.168.0.104","192.168.0.105","TCP","54","80  >  60551 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"334","9.196955","192.168.0.105","192.168.0.104","TCP","62","52766  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"335","9.197068","192.168.0.104","192.168.0.105","TCP","62","80  >  52766 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"336","9.251012","192.168.0.105","192.168.0.104","TCP","54","60551  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"337","9.254640","192.168.0.105","192.168.0.104","TCP","54","52766  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"338","9.257973","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"339","9.290338","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"340","9.312434","192.168.0.105","192.168.0.104","TCP","54","52766  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"341","9.312474","192.168.0.104","192.168.0.105","TCP","54","80  >  52766 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"342","9.312563","192.168.0.104","192.168.0.105","TCP","54","80  >  52766 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"343","9.314770","192.168.0.105","192.168.0.104","TCP","62","53554  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"344","9.314820","192.168.0.104","192.168.0.105","TCP","62","80  >  53554 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"345","9.335839","192.168.0.105","192.168.0.104","TCP","54","52766  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"346","9.338094","192.168.0.105","192.168.0.104","TCP","54","53554  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"347","9.365440","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"348","9.373699","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"349","9.426487","192.168.0.105","192.168.0.104","TCP","54","53554  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"350","9.426525","192.168.0.104","192.168.0.105","TCP","54","80  >  53554 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"351","9.426614","192.168.0.104","192.168.0.105","TCP","54","80  >  53554 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"352","9.428231","192.168.0.105","192.168.0.104","TCP","62","61634  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"353","9.428280","192.168.0.104","192.168.0.105","TCP","62","80  >  61634 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"354","9.440786","192.168.0.105","192.168.0.104","TCP","54","53554  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"355","9.457876","192.168.0.105","192.168.0.104","TCP","54","61634  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"356","9.471165","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"357","9.479718","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"358","9.530733","192.168.0.105","192.168.0.104","TCP","54","61634  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"359","9.530771","192.168.0.104","192.168.0.105","TCP","54","80  >  61634 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"360","9.544948","192.168.0.105","192.168.0.104","TCP","62","57680  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"361","9.545011","192.168.0.104","192.168.0.105","TCP","62","80  >  57680 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"362","9.558541","192.168.0.105","192.168.0.104","TCP","54","57680  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"363","9.565571","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"364","9.574774","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"365","9.641453","192.168.0.105","192.168.0.104","TCP","54","57680  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"366","9.641495","192.168.0.104","192.168.0.105","TCP","54","80  >  57680 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"367","9.654097","192.168.0.105","192.168.0.104","TCP","62","55658  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"368","9.654192","192.168.0.104","192.168.0.105","TCP","62","80  >  55658 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"369","9.716852","192.168.0.105","192.168.0.104","TCP","54","55658  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"370","9.727345","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"371","9.737628","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"372","9.760533","192.168.0.105","192.168.0.104","TCP","54","55658  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"373","9.760573","192.168.0.104","192.168.0.105","TCP","54","80  >  55658 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"374","9.762398","192.168.0.105","192.168.0.104","TCP","62","52211  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"375","9.762478","192.168.0.104","192.168.0.105","TCP","62","80  >  52211 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"376","9.784294","192.168.0.105","192.168.0.104","TCP","54","52211  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"377","9.795119","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"378","9.823963","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"379","9.867653","192.168.0.105","192.168.0.104","TCP","54","52211  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"380","9.867700","192.168.0.104","192.168.0.105","TCP","54","80  >  52211 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"381","9.869363","192.168.0.105","192.168.0.104","TCP","62","55759  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"382","9.869448","192.168.0.104","192.168.0.105","TCP","62","80  >  55759 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"383","9.874516","192.168.0.104","192.168.0.105","TCP","54","80  >  61634 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"384","9.874661","192.168.0.104","192.168.0.105","TCP","54","80  >  55658 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"385","9.874663","192.168.0.104","192.168.0.105","TCP","54","80  >  57680 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"386","9.874751","192.168.0.104","192.168.0.105","TCP","54","80  >  52211 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"387","9.886586","192.168.0.105","192.168.0.104","TCP","54","55759  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"388","9.893488","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"389","9.914401","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"390","9.956378","192.168.0.105","192.168.0.104","TCP","54","61634  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
